danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,popularity
0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,audio_features,2aSFLiDPreOVP6KHiWk4lF,spotify:track:2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/tracks/2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/audio-analysis/2aSFLiDPreOVP6KHiWk4lF,236520,4,Under Pressure - Remastered 2011,49
0.713,0.931,6,-2.965,1,0.0394,0.219,0.0,0.0694,0.963,124.127,audio_features,1lhpxZT57yw5toGJtt8fGE,spotify:track:1lhpxZT57yw5toGJtt8fGE,https://api.spotify.com/v1/tracks/1lhpxZT57yw5toGJtt8fGE,https://api.spotify.com/v1/audio-analysis/1lhpxZT57yw5toGJtt8fGE,194147,4,Old Time Rock & Roll,0
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4,Back In Black,83
0.404,0.903,1,-3.88,1,0.0668,0.577,0.297,0.287,0.498,115.672,audio_features,3k9i7UzeSUYWIfUZFeFDUd,spotify:track:3k9i7UzeSUYWIfUZFeFDUd,https://api.spotify.com/v1/tracks/3k9i7UzeSUYWIfUZFeFDUd,https://api.spotify.com/v1/audio-analysis/3k9i7UzeSUYWIfUZFeFDUd,423840,4,Layla - 40th Anniversary Version / 2010 Remastered,0
0.563,0.915,7,-5.062,1,0.08,0.247,8.46e-05,0.0613,0.71,136.345,audio_features,3okPiJwW5nCLpug12sCL4p,spotify:track:3okPiJwW5nCLpug12sCL4p,https://api.spotify.com/v1/tracks/3okPiJwW5nCLpug12sCL4p,https://api.spotify.com/v1/audio-analysis/3okPiJwW5nCLpug12sCL4p,142227,4,All Day and All of the Night,0
0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,audio_features,4KfSdst7rW39C0sfhArdrz,spotify:track:4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,261933,4,Barracuda,74
0.601,0.532,10,-9.119,1,0.0286,0.433,5.95e-06,0.0925,0.342,136.576,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4,"Rocket Man (I Think It's Going To Be A Long, Long Time)",79
0.691,0.592,2,-8.089,1,0.0366,0.389,3.29e-05,0.124,0.736,115.152,audio_features,5y4761pjcksXs1hNsCmc4n,spotify:track:5y4761pjcksXs1hNsCmc4n,https://api.spotify.com/v1/tracks/5y4761pjcksXs1hNsCmc4n,https://api.spotify.com/v1/audio-analysis/5y4761pjcksXs1hNsCmc4n,250400,4,Sunshine Of Your Love,0
0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,audio_features,3YBZIN3rekqsKxbJc9FZko,spotify:track:3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,405640,4,Paradise City,20
0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160,4,Hey Joe,65
0.466,0.872,7,-3.344,1,0.0336,0.0156,0.0,0.121,0.806,184.115,audio_features,1EDPVGbyPKJPeGqATwXZvN,spotify:track:1EDPVGbyPKJPeGqATwXZvN,https://api.spotify.com/v1/tracks/1EDPVGbyPKJPeGqATwXZvN,https://api.spotify.com/v1/audio-analysis/1EDPVGbyPKJPeGqATwXZvN,190428,4,The Emptiness Machine,77
0.755,0.714,9,-5.098,1,0.0511,0.0915,0.000341,0.176,0.107,112.995,audio_features,4bDIAWaOBGAAk95nyXI6zJ,spotify:track:4bDIAWaOBGAAk95nyXI6zJ,https://api.spotify.com/v1/tracks/4bDIAWaOBGAAk95nyXI6zJ,https://api.spotify.com/v1/audio-analysis/4bDIAWaOBGAAk95nyXI6zJ,202600,4,Routines In The Night,70
0.511,0.862,10,-5.677,1,0.0659,0.0656,1.86e-06,0.0939,0.361,98.021,audio_features,09ttHg3ZNVgDlYBZa1ZBw0,spotify:track:09ttHg3ZNVgDlYBZa1ZBw0,https://api.spotify.com/v1/tracks/09ttHg3ZNVgDlYBZa1ZBw0,https://api.spotify.com/v1/audio-analysis/09ttHg3ZNVgDlYBZa1ZBw0,221451,4,Starburster,69
0.578,0.9,2,-5.363,1,0.129,0.249,0.115,0.11,0.848,128.425,audio_features,1PEjhR1CCdINF8TyM5s8LX,spotify:track:1PEjhR1CCdINF8TyM5s8LX,https://api.spotify.com/v1/tracks/1PEjhR1CCdINF8TyM5s8LX,https://api.spotify.com/v1/audio-analysis/1PEjhR1CCdINF8TyM5s8LX,191747,4,That's How I'm Feeling,58
0.476,0.908,6,-4.569,1,0.068,0.00776,0.000553,0.124,0.649,161.011,audio_features,3ZZyUf7WkhfN1JkQZZ00fI,spotify:track:3ZZyUf7WkhfN1JkQZZ00fI,https://api.spotify.com/v1/tracks/3ZZyUf7WkhfN1JkQZZ00fI,https://api.spotify.com/v1/audio-analysis/3ZZyUf7WkhfN1JkQZZ00fI,311480,4,People Watching,66
0.585,0.646,1,-4.447,1,0.0257,0.00318,0.0,0.289,0.423,85.998,audio_features,1zKnyGMHUfR8zAzBJRpz5w,spotify:track:1zKnyGMHUfR8zAzBJRpz5w,https://api.spotify.com/v1/tracks/1zKnyGMHUfR8zAzBJRpz5w,https://api.spotify.com/v1/audio-analysis/1zKnyGMHUfR8zAzBJRpz5w,190828,4,High In Low Places,49
0.417,0.812,10,-3.979,1,0.0332,0.0154,2.11e-05,0.189,0.419,82.002,audio_features,0lko8s8up1bZSqctfuoPKj,spotify:track:0lko8s8up1bZSqctfuoPKj,https://api.spotify.com/v1/tracks/0lko8s8up1bZSqctfuoPKj,https://api.spotify.com/v1/audio-analysis/0lko8s8up1bZSqctfuoPKj,230053,4,Beaches,57
0.658,0.771,10,-6.09,0,0.072,0.000893,0.001,0.0767,0.79,111.057,audio_features,297PYWIVLP38C1a92ND8Kv,spotify:track:297PYWIVLP38C1a92ND8Kv,https://api.spotify.com/v1/tracks/297PYWIVLP38C1a92ND8Kv,https://api.spotify.com/v1/audio-analysis/297PYWIVLP38C1a92ND8Kv,201133,4,So Cold,63
0.546,0.716,2,-6.731,0,0.0472,0.00316,0.00107,0.0569,0.732,75.518,audio_features,6buQeGlk47QiPVoPObaZ7x,spotify:track:6buQeGlk47QiPVoPObaZ7x,https://api.spotify.com/v1/tracks/6buQeGlk47QiPVoPObaZ7x,https://api.spotify.com/v1/audio-analysis/6buQeGlk47QiPVoPObaZ7x,195760,4,Rainbow,61
0.65,0.686,6,-4.611,1,0.0569,0.0103,0.000599,0.0619,0.559,119.937,audio_features,1Wi1XpdZzGVIdRTzlTrIEF,spotify:track:1Wi1XpdZzGVIdRTzlTrIEF,https://api.spotify.com/v1/tracks/1Wi1XpdZzGVIdRTzlTrIEF,https://api.spotify.com/v1/audio-analysis/1Wi1XpdZzGVIdRTzlTrIEF,213117,4,Soup,65
0.579,0.672,6,-4.496,1,0.0322,0.0234,0.0801,0.116,0.143,77.021,audio_features,0CxoJLHMOp7K87hKGGF8rM,spotify:track:0CxoJLHMOp7K87hKGGF8rM,https://api.spotify.com/v1/tracks/0CxoJLHMOp7K87hKGGF8rM,https://api.spotify.com/v1/audio-analysis/0CxoJLHMOp7K87hKGGF8rM,157486,4,Home,42
0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,audio_features,35ISBknsCeZQtq66xABI9g,spotify:track:35ISBknsCeZQtq66xABI9g,https://api.spotify.com/v1/tracks/35ISBknsCeZQtq66xABI9g,https://api.spotify.com/v1/audio-analysis/35ISBknsCeZQtq66xABI9g,284067,4,Messy,69
0.511,0.856,9,-4.562,1,0.0452,0.101,0.000943,0.14,0.499,162.128,audio_features,4WDzpyln8Ac9JbElIEv2bl,spotify:track:4WDzpyln8Ac9JbElIEv2bl,https://api.spotify.com/v1/tracks/4WDzpyln8Ac9JbElIEv2bl,https://api.spotify.com/v1/audio-analysis/4WDzpyln8Ac9JbElIEv2bl,193887,4,Automatic,58
0.716,0.505,2,-7.643,1,0.0309,0.18,8.99e-06,0.102,0.451,125.017,audio_features,38Cz00CoSHqfhlTrpRjAAf,spotify:track:38Cz00CoSHqfhlTrpRjAAf,https://api.spotify.com/v1/tracks/38Cz00CoSHqfhlTrpRjAAf,https://api.spotify.com/v1/audio-analysis/38Cz00CoSHqfhlTrpRjAAf,199760,4,"Sorry I'm Late, I Didn't Want To Come",54
0.492,0.416,11,-10.439,1,0.0254,0.686,8.61e-05,0.203,0.297,94.926,audio_features,0UYnhUfnUj5adChuAXvLUB,spotify:track:0UYnhUfnUj5adChuAXvLUB,https://api.spotify.com/v1/tracks/0UYnhUfnUj5adChuAXvLUB,https://api.spotify.com/v1/audio-analysis/0UYnhUfnUj5adChuAXvLUB,211979,4,Sailor Song,71
0.781,0.501,3,-9.767,1,0.0333,0.66,3.78e-06,0.0908,0.961,134.014,audio_features,63ABAnFKJCp28TAyqf2cGL,spotify:track:63ABAnFKJCp28TAyqf2cGL,https://api.spotify.com/v1/tracks/63ABAnFKJCp28TAyqf2cGL,https://api.spotify.com/v1/audio-analysis/63ABAnFKJCp28TAyqf2cGL,177818,4,ROCKMAN,67
0.502,0.808,2,-5.494,0,0.0316,0.000925,0.0612,0.114,0.431,163.95,audio_features,1p9pkUjr2UsP7G6wpr3dvJ,spotify:track:1p9pkUjr2UsP7G6wpr3dvJ,https://api.spotify.com/v1/tracks/1p9pkUjr2UsP7G6wpr3dvJ,https://api.spotify.com/v1/audio-analysis/1p9pkUjr2UsP7G6wpr3dvJ,253698,4,Come Alive,47
0.479,0.749,11,-5.858,0,0.0527,0.00453,1.15e-05,0.113,0.575,122.057,audio_features,20xfgpCbTJBDjrTFh916Av,spotify:track:20xfgpCbTJBDjrTFh916Av,https://api.spotify.com/v1/tracks/20xfgpCbTJBDjrTFh916Av,https://api.spotify.com/v1/audio-analysis/20xfgpCbTJBDjrTFh916Av,227308,4,Your House,61
0.404,0.393,2,-6.607,1,0.0262,0.806,0.000443,0.0938,0.403,98.217,audio_features,2dono2Koz7DEvGwxUsmMLq,spotify:track:2dono2Koz7DEvGwxUsmMLq,https://api.spotify.com/v1/tracks/2dono2Koz7DEvGwxUsmMLq,https://api.spotify.com/v1/audio-analysis/2dono2Koz7DEvGwxUsmMLq,186000,4,Linger - SiriusXM Session,78
0.348,0.41,1,-4.712,1,0.0326,0.413,1.43e-06,0.325,0.291,80.262,audio_features,1BK1d7b9bhlbKpQPbYGsol,spotify:track:1BK1d7b9bhlbKpQPbYGsol,https://api.spotify.com/v1/tracks/1BK1d7b9bhlbKpQPbYGsol,https://api.spotify.com/v1/audio-analysis/1BK1d7b9bhlbKpQPbYGsol,197543,4,Silverlines - prod. Labrinth,67
0.702,0.763,5,-4.075,0,0.0311,0.012,4.66e-05,0.254,0.976,126.985,audio_features,1KdjbgMfPmQQANYVS2IfTJ,spotify:track:1KdjbgMfPmQQANYVS2IfTJ,https://api.spotify.com/v1/tracks/1KdjbgMfPmQQANYVS2IfTJ,https://api.spotify.com/v1/audio-analysis/1KdjbgMfPmQQANYVS2IfTJ,175721,4,can't slow down,52
0.383,0.84,11,-6.311,0,0.0937,0.0173,0.0,0.152,0.37,164.097,audio_features,0KkCQEj9RMsgUfbVnOZzX8,spotify:track:0KkCQEj9RMsgUfbVnOZzX8,https://api.spotify.com/v1/tracks/0KkCQEj9RMsgUfbVnOZzX8,https://api.spotify.com/v1/audio-analysis/0KkCQEj9RMsgUfbVnOZzX8,154333,4,My Serotonin,50
0.39,0.775,1,-3.358,1,0.0288,0.0073,0.0,0.0965,0.214,160.08,audio_features,2EKpybTASGXP5DdTA3r6aP,spotify:track:2EKpybTASGXP5DdTA3r6aP,https://api.spotify.com/v1/tracks/2EKpybTASGXP5DdTA3r6aP,https://api.spotify.com/v1/audio-analysis/2EKpybTASGXP5DdTA3r6aP,219390,4,TAKE ME IN,59
0.454,0.835,1,-4.642,0,0.0464,0.000732,5.71e-06,0.154,0.299,153.087,audio_features,4q3jPOs1eS4BoHtG08r9QW,spotify:track:4q3jPOs1eS4BoHtG08r9QW,https://api.spotify.com/v1/tracks/4q3jPOs1eS4BoHtG08r9QW,https://api.spotify.com/v1/audio-analysis/4q3jPOs1eS4BoHtG08r9QW,190553,4,Sad In Carolina,17
0.536,0.861,0,-4.443,1,0.0511,0.0111,3.72e-06,0.114,0.713,145.017,audio_features,4bMFX6Rq6uVtBJvMGW1Oxj,spotify:track:4bMFX6Rq6uVtBJvMGW1Oxj,https://api.spotify.com/v1/tracks/4bMFX6Rq6uVtBJvMGW1Oxj,https://api.spotify.com/v1/audio-analysis/4bMFX6Rq6uVtBJvMGW1Oxj,201188,4,All In My Head,42
0.427,0.877,6,-4.897,0,0.0646,0.000111,0.00011,0.0845,0.488,168.393,audio_features,6iox0DMrowvaE2BwqJ0mnd,spotify:track:6iox0DMrowvaE2BwqJ0mnd,https://api.spotify.com/v1/tracks/6iox0DMrowvaE2BwqJ0mnd,https://api.spotify.com/v1/audio-analysis/6iox0DMrowvaE2BwqJ0mnd,186832,4,Dopamine,60
0.583,0.886,4,-3.888,1,0.035,0.00172,1.15e-06,0.434,0.635,106.008,audio_features,7DXBItTPwL8OpsbXdj58Fl,spotify:track:7DXBItTPwL8OpsbXdj58Fl,https://api.spotify.com/v1/tracks/7DXBItTPwL8OpsbXdj58Fl,https://api.spotify.com/v1/audio-analysis/7DXBItTPwL8OpsbXdj58Fl,224310,4,Bobby Sox,58
0.487,0.835,0,-4.742,1,0.0312,0.043,0.00124,0.0704,0.965,176.116,audio_features,4MtX9BNNoXfeRxacZPSeUT,spotify:track:4MtX9BNNoXfeRxacZPSeUT,https://api.spotify.com/v1/tracks/4MtX9BNNoXfeRxacZPSeUT,https://api.spotify.com/v1/audio-analysis/4MtX9BNNoXfeRxacZPSeUT,196609,4,BAD DREAM,55
0.578,0.509,2,-6.229,1,0.0279,0.13,0.734,0.344,0.586,119.945,audio_features,6WTFHKrnZpwEBLRS10Ylqs,spotify:track:6WTFHKrnZpwEBLRS10Ylqs,https://api.spotify.com/v1/tracks/6WTFHKrnZpwEBLRS10Ylqs,https://api.spotify.com/v1/audio-analysis/6WTFHKrnZpwEBLRS10Ylqs,74379,4,misses,79
0.782,0.598,11,-4.986,1,0.0478,0.613,5.54e-06,0.112,0.714,105.512,audio_features,5UUttIrxWcB5IZER2LfQpl,spotify:track:5UUttIrxWcB5IZER2LfQpl,https://api.spotify.com/v1/tracks/5UUttIrxWcB5IZER2LfQpl,https://api.spotify.com/v1/audio-analysis/5UUttIrxWcB5IZER2LfQpl,207189,4,Pushing Daisies,62
0.545,0.534,9,-8.35,0,0.0464,0.64,0.0,0.0874,0.288,81.083,audio_features,3nEotpBFeXq0OJstuHzwDP,spotify:track:3nEotpBFeXq0OJstuHzwDP,https://api.spotify.com/v1/tracks/3nEotpBFeXq0OJstuHzwDP,https://api.spotify.com/v1/audio-analysis/3nEotpBFeXq0OJstuHzwDP,192133,4,God Needs The Devil,67
0.647,0.822,7,-2.609,1,0.033,0.015,1.3e-06,0.343,0.772,133.938,audio_features,0UMGY9KzTESYGstyvypV6z,spotify:track:0UMGY9KzTESYGstyvypV6z,https://api.spotify.com/v1/tracks/0UMGY9KzTESYGstyvypV6z,https://api.spotify.com/v1/audio-analysis/0UMGY9KzTESYGstyvypV6z,237213,4,Nobody's Soldier,58
0.706,0.591,9,-7.383,0,0.0438,0.309,2.72e-05,0.0722,0.498,92.984,audio_features,6l6XVeeoTe3ggya4fLY8l8,spotify:track:6l6XVeeoTe3ggya4fLY8l8,https://api.spotify.com/v1/tracks/6l6XVeeoTe3ggya4fLY8l8,https://api.spotify.com/v1/audio-analysis/6l6XVeeoTe3ggya4fLY8l8,203989,4,A Tear in Space (Airlock),66
0.477,0.891,11,-6.234,1,0.0581,0.0465,0.000493,0.0596,0.336,169.872,audio_features,5HO0GMmYN9gPme6XbQMhoF,spotify:track:5HO0GMmYN9gPme6XbQMhoF,https://api.spotify.com/v1/tracks/5HO0GMmYN9gPme6XbQMhoF,https://api.spotify.com/v1/audio-analysis/5HO0GMmYN9gPme6XbQMhoF,134118,4,Kinky,22
0.501,0.89,4,-4.195,0,0.0463,0.0161,1.15e-05,0.227,0.331,163.028,audio_features,1kCJ1s8wtiXF3OK3dwQIcG,spotify:track:1kCJ1s8wtiXF3OK3dwQIcG,https://api.spotify.com/v1/tracks/1kCJ1s8wtiXF3OK3dwQIcG,https://api.spotify.com/v1/audio-analysis/1kCJ1s8wtiXF3OK3dwQIcG,178548,4,High On My Lows,62
0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,audio_features,2Lumsra3kuU61wXkEKzKaK,spotify:track:2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/tracks/2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/audio-analysis/2Lumsra3kuU61wXkEKzKaK,152761,4,Disco,84
0.548,0.664,7,-5.428,1,0.0487,0.0243,9.27e-06,0.195,0.645,168.086,audio_features,2UGWhW5YmrEDUDRB3H1fif,spotify:track:2UGWhW5YmrEDUDRB3H1fif,https://api.spotify.com/v1/tracks/2UGWhW5YmrEDUDRB3H1fif,https://api.spotify.com/v1/audio-analysis/2UGWhW5YmrEDUDRB3H1fif,174893,4,Little Chaos,45
0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,audio_features,3siwsiaEoU4Kuuc9WKMUy5,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,236907,4,No One Noticed,84
0.825,0.764,5,-4.963,0,0.042,0.0188,0.0526,0.0723,0.771,122.416,audio_features,1PIBxfR4k67snh0hUSgzPs,spotify:track:1PIBxfR4k67snh0hUSgzPs,https://api.spotify.com/v1/tracks/1PIBxfR4k67snh0hUSgzPs,https://api.spotify.com/v1/audio-analysis/1PIBxfR4k67snh0hUSgzPs,258939,4,Lost In Space,51
0.534,0.491,10,-7.386,0,0.0251,0.026,0.0,0.101,0.311,81.991,audio_features,3b1s3Ywg0laGsNHCpUBhrl,spotify:track:3b1s3Ywg0laGsNHCpUBhrl,https://api.spotify.com/v1/tracks/3b1s3Ywg0laGsNHCpUBhrl,https://api.spotify.com/v1/audio-analysis/3b1s3Ywg0laGsNHCpUBhrl,157938,4,Darkerside,69
0.464,0.916,11,-1.538,0,0.0667,0.00634,7.85e-06,0.356,0.462,107.994,audio_features,23T2c9QnEWy9PvkeDLhHRS,spotify:track:23T2c9QnEWy9PvkeDLhHRS,https://api.spotify.com/v1/tracks/23T2c9QnEWy9PvkeDLhHRS,https://api.spotify.com/v1/audio-analysis/23T2c9QnEWy9PvkeDLhHRS,175190,4,I'm With The Band (feat. Beck),59
0.762,0.783,5,-5.206,0,0.0387,0.329,0.0,0.0536,0.84,115.091,audio_features,726SEjbF3ToEbYbn43gnxl,spotify:track:726SEjbF3ToEbYbn43gnxl,https://api.spotify.com/v1/tracks/726SEjbF3ToEbYbn43gnxl,https://api.spotify.com/v1/audio-analysis/726SEjbF3ToEbYbn43gnxl,176000,4,Nice To Meet You,76
0.621,0.596,0,-6.048,1,0.0334,0.142,0.0,0.267,0.245,112.126,audio_features,6r2H9RQTO0F9fbbsUodbNP,spotify:track:6r2H9RQTO0F9fbbsUodbNP,https://api.spotify.com/v1/tracks/6r2H9RQTO0F9fbbsUodbNP,https://api.spotify.com/v1/audio-analysis/6r2H9RQTO0F9fbbsUodbNP,194733,4,Arrow,53
0.508,0.907,4,-5.005,0,0.0304,0.0371,0.00758,0.345,0.61,179.967,audio_features,4i5a73hGNtTXXmxEUW2esC,spotify:track:4i5a73hGNtTXXmxEUW2esC,https://api.spotify.com/v1/tracks/4i5a73hGNtTXXmxEUW2esC,https://api.spotify.com/v1/audio-analysis/4i5a73hGNtTXXmxEUW2esC,283087,4,A Fragile Thing,66
0.575,0.619,9,-6.065,1,0.0254,0.236,0.439,0.0913,0.293,113.06,audio_features,72axgzzIesvooaE3TTjWKp,spotify:track:72axgzzIesvooaE3TTjWKp,https://api.spotify.com/v1/tracks/72axgzzIesvooaE3TTjWKp,https://api.spotify.com/v1/audio-analysis/72axgzzIesvooaE3TTjWKp,303006,4,Split Screen,54
0.55,0.789,10,-4.634,1,0.0382,0.00241,0.0,0.428,0.317,147.947,audio_features,3k4gjmYNJugQRlh2aounZ9,spotify:track:3k4gjmYNJugQRlh2aounZ9,https://api.spotify.com/v1/tracks/3k4gjmYNJugQRlh2aounZ9,https://api.spotify.com/v1/audio-analysis/3k4gjmYNJugQRlh2aounZ9,170445,4,Over Each Other,75
0.528,0.892,2,-2.336,1,0.146,0.0987,0.0,0.0724,0.767,147.081,audio_features,6diTGCtoRTj198zL0v2RIO,spotify:track:6diTGCtoRTj198zL0v2RIO,https://api.spotify.com/v1/tracks/6diTGCtoRTj198zL0v2RIO,https://api.spotify.com/v1/audio-analysis/6diTGCtoRTj198zL0v2RIO,203640,4,"Ok, But This Is The Last Time",60
0.617,0.889,4,-4.986,1,0.0374,0.00904,0.0,0.198,0.807,108.887,audio_features,55Hlg31EQDXQn71p1KIr8r,spotify:track:55Hlg31EQDXQn71p1KIr8r,https://api.spotify.com/v1/tracks/55Hlg31EQDXQn71p1KIr8r,https://api.spotify.com/v1/audio-analysis/55Hlg31EQDXQn71p1KIr8r,208299,4,Clueless,53
0.186,0.904,7,-4.505,1,0.129,0.00015,1.14e-05,0.154,0.163,173.856,audio_features,7LMXRhf27EwcBQo2oLkcBa,spotify:track:7LMXRhf27EwcBQo2oLkcBa,https://api.spotify.com/v1/tracks/7LMXRhf27EwcBQo2oLkcBa,https://api.spotify.com/v1/audio-analysis/7LMXRhf27EwcBQo2oLkcBa,341166,4,Waiting For Stevie,49
0.566,0.892,0,-4.979,1,0.0354,0.000538,0.0,0.316,0.367,133.028,audio_features,2NgvsclHyE5KaOVSxJxPTu,spotify:track:2NgvsclHyE5KaOVSxJxPTu,https://api.spotify.com/v1/tracks/2NgvsclHyE5KaOVSxJxPTu,https://api.spotify.com/v1/audio-analysis/2NgvsclHyE5KaOVSxJxPTu,211509,4,Detroit,50
0.58,0.828,7,-4.713,1,0.0305,0.00144,0.00927,0.0983,0.359,101.984,audio_features,5IXA8J6Xugs507nAzwSa5F,spotify:track:5IXA8J6Xugs507nAzwSa5F,https://api.spotify.com/v1/tracks/5IXA8J6Xugs507nAzwSa5F,https://api.spotify.com/v1/audio-analysis/5IXA8J6Xugs507nAzwSa5F,176483,4,Sinner,64
0.425,0.433,7,-6.668,1,0.0294,0.151,0.0,0.123,0.24,140.161,audio_features,3sbdqZVzWv5amY4iQXqo8Y,spotify:track:3sbdqZVzWv5amY4iQXqo8Y,https://api.spotify.com/v1/tracks/3sbdqZVzWv5amY4iQXqo8Y,https://api.spotify.com/v1/audio-analysis/3sbdqZVzWv5amY4iQXqo8Y,216067,4,Warm Beers,42
0.468,0.847,2,-4.392,1,0.13,0.00173,0.0,0.215,0.741,172.229,audio_features,4MZkA1wOfqYclYkQt7MUEd,spotify:track:4MZkA1wOfqYclYkQt7MUEd,https://api.spotify.com/v1/tracks/4MZkA1wOfqYclYkQt7MUEd,https://api.spotify.com/v1/audio-analysis/4MZkA1wOfqYclYkQt7MUEd,177035,4,Vienna (Everything’s Fine),45
0.712,0.749,1,-5.158,1,0.0264,0.0444,0.000904,0.0848,0.909,97.984,audio_features,2CmhmWmCJiGoaN6JvVmM0M,spotify:track:2CmhmWmCJiGoaN6JvVmM0M,https://api.spotify.com/v1/tracks/2CmhmWmCJiGoaN6JvVmM0M,https://api.spotify.com/v1/audio-analysis/2CmhmWmCJiGoaN6JvVmM0M,177072,4,Along For The Ride,52
0.552,0.589,0,-7.568,1,0.0316,0.0833,0.425,0.116,0.509,117.963,audio_features,56vEHHaPS9pz3rVODN6b1O,spotify:track:56vEHHaPS9pz3rVODN6b1O,https://api.spotify.com/v1/tracks/56vEHHaPS9pz3rVODN6b1O,https://api.spotify.com/v1/audio-analysis/56vEHHaPS9pz3rVODN6b1O,248136,4,Midwest,50
0.563,0.44,6,-10.01,0,0.0608,0.0258,7.62e-06,0.227,0.417,116.988,audio_features,3aQ9MHkMeL7Yu7jpyF62xn,spotify:track:3aQ9MHkMeL7Yu7jpyF62xn,https://api.spotify.com/v1/tracks/3aQ9MHkMeL7Yu7jpyF62xn,https://api.spotify.com/v1/audio-analysis/3aQ9MHkMeL7Yu7jpyF62xn,266493,4,Neverender,67
0.726,0.688,8,-7.095,1,0.0389,0.589,0.0278,0.0961,0.435,113.983,audio_features,4d9O0gY7JmTXRHNmv4It66,spotify:track:4d9O0gY7JmTXRHNmv4It66,https://api.spotify.com/v1/tracks/4d9O0gY7JmTXRHNmv4It66,https://api.spotify.com/v1/audio-analysis/4d9O0gY7JmTXRHNmv4It66,277895,4,Houston,53
0.567,0.785,9,-5.512,0,0.0256,0.000175,0.00353,0.396,0.312,97.017,audio_features,2KejCKgm7l3uefW9cFt8cH,spotify:track:2KejCKgm7l3uefW9cFt8cH,https://api.spotify.com/v1/tracks/2KejCKgm7l3uefW9cFt8cH,https://api.spotify.com/v1/audio-analysis/2KejCKgm7l3uefW9cFt8cH,179307,4,Nightcall,74
0.853,0.609,9,-5.536,1,0.0281,0.0538,0.223,0.0624,0.964,108.401,audio_features,6vitrLyJKoMUUC87JsgIAY,spotify:track:6vitrLyJKoMUUC87JsgIAY,https://api.spotify.com/v1/tracks/6vitrLyJKoMUUC87JsgIAY,https://api.spotify.com/v1/audio-analysis/6vitrLyJKoMUUC87JsgIAY,291507,4,x-ray eyes,57
0.664,0.768,1,-5.547,1,0.0249,0.0194,0.00119,0.208,0.796,115.979,audio_features,71dMjqJ8UJV700zYs5YZCh,spotify:track:71dMjqJ8UJV700zYs5YZCh,https://api.spotify.com/v1/tracks/71dMjqJ8UJV700zYs5YZCh,https://api.spotify.com/v1/audio-analysis/71dMjqJ8UJV700zYs5YZCh,211800,4,Super Breath,54
0.638,0.94,4,-5.194,0,0.0678,0.0484,0.284,0.142,0.411,168.909,audio_features,46BIkntVmeG382rIo93J3d,spotify:track:46BIkntVmeG382rIo93J3d,https://api.spotify.com/v1/tracks/46BIkntVmeG382rIo93J3d,https://api.spotify.com/v1/audio-analysis/46BIkntVmeG382rIo93J3d,150909,4,Magnetic,45
